2026-02-12 18:41:54 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=mean_reversion | symbol=BTCUSD | remaining_min=29.1
2026-02-12 18:41:55 | INFO     | strategy.zscore_mean_reversion | Signal generated | side=BUY | strength=0.8156166133230002 | regime=RANGE | entry=67764.66 | sl=67734.01304665723 | tp=67900.22624999999
2026-02-12 18:41:55 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=mean_reversion | symbol=BTCUSD | remaining_min=29.1
2026-02-12 18:41:56 | INFO     | strategy.zscore_mean_reversion | Signal generated | side=BUY | strength=0.8156166133230002 | regime=RANGE | entry=67764.66 | sl=67734.01304665723 | tp=67900.22624999999
2026-02-12 18:41:56 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=mean_reversion | symbol=BTCUSD | remaining_min=29.1
2026-02-12 18:41:57 | INFO     | strategy.zscore_mean_reversion | Signal generated | side=BUY | strength=0.8156166133230002 | regime=RANGE | entry=67764.66 | sl=67734.01304665723 | tp=67900.22624999999
2026-02-12 18:41:57 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=mean_reversion | symbol=BTCUSD | remaining_min=29.0
2026-02-12 18:41:57 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4725.31
2026-02-12 18:41:58 | INFO     | strategy.zscore_mean_reversion | Signal generated | side=BUY | strength=0.8156166133230002 | regime=RANGE | entry=67764.66 | sl=67734.01304665723 | tp=67900.22624999999
2026-02-12 18:41:58 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=mean_reversion | symbol=BTCUSD | remaining_min=29.0
2026-02-12 18:41:59 | INFO     | strategy.zscore_mean_reversion | Signal generated | side=BUY | strength=0.8156166133230002 | regime=RANGE | entry=67764.66 | sl=67734.01304665723 | tp=67900.22624999999
2026-02-12 18:41:59 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=mean_reversion | symbol=BTCUSD | remaining_min=29.0
2026-02-12 18:42:07 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 18:42:07 | WARNING  | src.portfolio.reconciliation | Unknown position in MT5: BTCUSD.x | mt5_position_id=299a54e4-53b5-46d7-8b0c-ef540f6bd61a
2026-02-12 18:42:07 | WARNING  | src.portfolio.portfolio_engine | Reconciliation found discrepancies, attempting auto-correction | count=1
2026-02-12 18:42:07 | WARNING  | __main__ | Portfolio reconciliation found discrepancies | count=1
2026-02-12 18:42:08 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4725.34
2026-02-12 18:42:19 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4724.13
2026-02-12 18:42:29 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4724.75
2026-02-12 18:42:37 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 18:42:37 | WARNING  | src.portfolio.reconciliation | Unknown position in MT5: BTCUSD.x | mt5_position_id=34adc2f1-0987-468e-a5e7-eca43ee1fce1
2026-02-12 18:42:37 | WARNING  | src.portfolio.portfolio_engine | Reconciliation found discrepancies, attempting auto-correction | count=1
2026-02-12 18:42:37 | WARNING  | __main__ | Portfolio reconciliation found discrepancies | count=1
2026-02-12 18:42:40 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4725.22
2026-02-12 18:42:40 | INFO     | __main__ | System metrics | iteration=4140 | positions=1 | daily_pnl=0.0 | total_pnl=-11.57 | kill_switch=False
2026-02-12 18:42:50 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4726.22
2026-02-12 18:43:01 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4724.31
2026-02-12 18:43:08 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 18:43:08 | WARNING  | src.portfolio.reconciliation | Unknown position in MT5: BTCUSD.x | mt5_position_id=d980e8cd-49db-4f08-9505-2362c0ef7ab9
2026-02-12 18:43:08 | WARNING  | src.portfolio.portfolio_engine | Reconciliation found discrepancies, attempting auto-correction | count=1
2026-02-12 18:43:08 | WARNING  | __main__ | Portfolio reconciliation found discrepancies | count=1
2026-02-12 18:43:11 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4723.86
2026-02-12 18:43:22 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4723.76
2026-02-12 18:43:32 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4723.06
2026-02-12 18:43:39 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 18:43:39 | WARNING  | src.portfolio.reconciliation | Unknown position in MT5: BTCUSD.x | mt5_position_id=39e43840-4128-4f98-85ff-aa556e65e0b1
2026-02-12 18:43:39 | WARNING  | src.portfolio.portfolio_engine | Reconciliation found discrepancies, attempting auto-correction | count=1
2026-02-12 18:43:39 | WARNING  | __main__ | Portfolio reconciliation found discrepancies | count=1
2026-02-12 18:43:43 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4723.39
2026-02-12 18:43:43 | INFO     | __main__ | System metrics | iteration=4200 | positions=1 | daily_pnl=0.0 | total_pnl=-11.57 | kill_switch=False
2026-02-12 18:43:43 | INFO     | src.monitoring.performance_dashboard | Dashboard snapshot saved to data/metrics/dashboard_snapshot.json
2026-02-12 18:43:53 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4724.22
2026-02-12 18:44:04 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4724.69
2026-02-12 18:44:09 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 18:44:09 | WARNING  | src.portfolio.reconciliation | Unknown position in MT5: BTCUSD.x | mt5_position_id=e7a97f88-0921-4891-bb74-0a7213842a21
2026-02-12 18:44:09 | WARNING  | src.portfolio.portfolio_engine | Reconciliation found discrepancies, attempting auto-correction | count=1
2026-02-12 18:44:09 | WARNING  | __main__ | Portfolio reconciliation found discrepancies | count=1
2026-02-12 18:44:15 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4724.04
2026-02-12 18:44:25 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4723.1
2026-02-12 18:44:36 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4721.65
2026-02-12 18:44:40 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 18:44:40 | WARNING  | src.portfolio.reconciliation | Unknown position in MT5: BTCUSD.x | mt5_position_id=7b2e1ec4-c9d7-43e4-9209-a90dc58585f7
2026-02-12 18:44:40 | WARNING  | src.portfolio.portfolio_engine | Reconciliation found discrepancies, attempting auto-correction | count=1
2026-02-12 18:44:40 | WARNING  | __main__ | Portfolio reconciliation found discrepancies | count=1
2026-02-12 18:44:46 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4721.99
2026-02-12 18:44:46 | INFO     | __main__ | System metrics | iteration=4260 | positions=1 | daily_pnl=0.0 | total_pnl=-11.57 | kill_switch=False
2026-02-12 18:44:57 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4721.57
2026-02-12 18:45:07 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4722.84
2026-02-12 18:45:10 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 18:45:11 | WARNING  | src.portfolio.reconciliation | Unknown position in MT5: BTCUSD.x | mt5_position_id=69cdee9d-28a9-4b88-a6e0-481afedd5c57
2026-02-12 18:45:11 | WARNING  | src.portfolio.portfolio_engine | Reconciliation found discrepancies, attempting auto-correction | count=1
2026-02-12 18:45:11 | WARNING  | __main__ | Portfolio reconciliation found discrepancies | count=1
2026-02-12 18:45:18 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4721.59
2026-02-12 18:45:28 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4721.1
2026-02-12 18:45:39 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4716.11
2026-02-12 18:45:41 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 18:45:41 | WARNING  | src.portfolio.reconciliation | Unknown position in MT5: BTCUSD.x | mt5_position_id=b023d837-2d36-41b1-b1b8-2b6b24a7e1bc
2026-02-12 18:45:41 | WARNING  | src.portfolio.portfolio_engine | Reconciliation found discrepancies, attempting auto-correction | count=1
2026-02-12 18:45:41 | WARNING  | __main__ | Portfolio reconciliation found discrepancies | count=1
2026-02-12 18:45:50 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4714.94
2026-02-12 18:45:50 | INFO     | __main__ | System metrics | iteration=4320 | positions=1 | daily_pnl=0.0 | total_pnl=-11.57 | kill_switch=False
2026-02-12 18:46:00 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4711.42
2026-02-12 18:46:11 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4713.81
2026-02-12 18:46:12 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 18:46:12 | WARNING  | src.portfolio.reconciliation | Unknown position in MT5: BTCUSD.x | mt5_position_id=e8e2dffc-6228-421e-95e2-563a887fac07
2026-02-12 18:46:12 | WARNING  | src.portfolio.portfolio_engine | Reconciliation found discrepancies, attempting auto-correction | count=1
2026-02-12 18:46:12 | WARNING  | __main__ | Portfolio reconciliation found discrepancies | count=1
2026-02-12 18:46:21 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4715.71
2026-02-12 18:46:32 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4711.66
2026-02-12 18:46:42 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4709.98
2026-02-12 18:46:42 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 18:46:42 | WARNING  | src.portfolio.reconciliation | Unknown position in MT5: BTCUSD.x | mt5_position_id=a902ed81-ca13-4a82-bbaa-5833921d9047
2026-02-12 18:46:42 | WARNING  | src.portfolio.portfolio_engine | Reconciliation found discrepancies, attempting auto-correction | count=1
2026-02-12 18:46:42 | WARNING  | __main__ | Portfolio reconciliation found discrepancies | count=1
2026-02-12 18:46:53 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4709.64
2026-02-12 18:46:53 | INFO     | __main__ | System metrics | iteration=4380 | positions=1 | daily_pnl=0.0 | total_pnl=-11.57 | kill_switch=False
2026-02-12 18:47:03 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4710.61
2026-02-12 18:47:13 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 18:47:13 | WARNING  | src.portfolio.reconciliation | Unknown position in MT5: BTCUSD.x | mt5_position_id=aa5950da-fea9-4549-9636-ff842f3f0d8f
2026-02-12 18:47:13 | WARNING  | src.portfolio.portfolio_engine | Reconciliation found discrepancies, attempting auto-correction | count=1
2026-02-12 18:47:13 | WARNING  | __main__ | Portfolio reconciliation found discrepancies | count=1
2026-02-12 18:47:14 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4707.48
2026-02-12 18:47:25 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4705.91
2026-02-12 18:47:35 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4705.14
2026-02-12 18:47:43 | INFO     | src.portfolio.portfolio_engine | Starting MT5 reconciliation
2026-02-12 18:47:43 | WARNING  | src.portfolio.reconciliation | Unknown position in MT5: BTCUSD.x | mt5_position_id=0456474e-272c-48a2-aa0f-4cc3040ea54e
2026-02-12 18:47:43 | WARNING  | src.portfolio.portfolio_engine | Reconciliation found discrepancies, attempting auto-correction | count=1
2026-02-12 18:47:43 | WARNING  | __main__ | Portfolio reconciliation found discrepancies | count=1
2026-02-12 18:47:46 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4705.64
2026-02-12 18:47:56 | INFO     | src.state.state_manager | State saved successfully | positions=1 | orders=2 | balance=4725.54 | equity=4704.92
2026-02-12 18:47:56 | INFO     | __main__ | System metrics | iteration=4440 | positions=1 | daily_pnl=0.0 | total_pnl=-11.57 | kill_switch=False
2026-02-12 18:48:00 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=BUY | bias=neutral | confirmed=True
2026-02-12 18:48:00 | INFO     | strategy.donchian_breakout | Signal generated | side=BUY | strength=0.8 | regime=TREND | entry=68009.635 | sl=67750.155 | tp=68528.59499999999
2026-02-12 18:48:00 | INFO     | src.strategies.strategy_manager | Signal generated | strategy=breakout | symbol=BTCUSD | side=BUY
2026-02-12 18:48:01 | INFO     | src.execution.execution_engine | Order created from signal | order_id=9c3dd0e8-23e7-4f08-abca-a0f37dc95934 | strategy=donchian_breakout | symbol=BTCUSD | side=BUY | quantity=0.09
2026-02-12 18:48:01 | INFO     | src.risk.risk_engine | Order validated successfully | order_id=9c3dd0e8-23e7-4f08-abca-a0f37dc95934 | symbol=BTCUSD | side=BUY | quantity=0.09
2026-02-12 18:48:01 | INFO     | src.execution.execution_engine | Sending order to MT5 | order_id=9c3dd0e8-23e7-4f08-abca-a0f37dc95934 | symbol=BTCUSD | side=BUY | quantity=0.09 | attempt=1
2026-02-12 18:48:01 | INFO     | src.risk.risk_engine | Daily trade count incremented | count=3 | limit=50
2026-02-12 18:48:01 | INFO     | src.execution.execution_engine | Order accepted by MT5 | order_id=9c3dd0e8-23e7-4f08-abca-a0f37dc95934 | mt5_ticket=57981085
2026-02-12 18:48:01 | INFO     | __main__ | Signal executed | strategy=donchian_breakout | symbol=BTCUSD | order_id=9c3dd0e8-23e7-4f08-abca-a0f37dc95934 | status=ACCEPTED
2026-02-12 18:48:02 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=BUY | bias=neutral | confirmed=True
2026-02-12 18:48:02 | INFO     | strategy.donchian_breakout | Signal generated | side=BUY | strength=0.8 | regime=TREND | entry=68009.635 | sl=67750.155 | tp=68528.59499999999
2026-02-12 18:48:02 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=BTCUSD | remaining_min=30.0
2026-02-12 18:48:03 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=BUY | bias=neutral | confirmed=True
2026-02-12 18:48:03 | INFO     | strategy.donchian_breakout | Signal generated | side=BUY | strength=0.8 | regime=TREND | entry=68009.635 | sl=67750.155 | tp=68528.59499999999
2026-02-12 18:48:03 | INFO     | src.strategies.strategy_manager | Signal suppressed (cooldown) | strategy=breakout | symbol=BTCUSD | remaining_min=30.0
2026-02-12 18:48:04 | INFO     | src.strategies.multi_timeframe_filter | MTF confirmation | signal_side=BUY | bias=neutral | confirmed=True
